Property PK	Property Name	Operator GL PK	Operator Account Code	Operator Account Name	Primary GL PK	Primary Account Code	Primary Account Name	Month	Actual
1834	Ansley Place	20601	1654-07	Roofing- Ext	20601	1654-07	Roofing- Ext	2017-07-01	
1834	Ansley Place	20602	1654-08	Stair/Rail- Ext	20602	1654-08	Stair/Rail- Ext	2017-05-01	0.00
1834	Ansley Place	20602	1654-08	Stair/Rail- Ext	20602	1654-08	Stair/Rail- Ext	2017-06-01	0.00
1834	Ansley Place	20602	1654-08	Stair/Rail- Ext	20602	1654-08	Stair/Rail- Ext	2017-07-01	
1834	Ansley Place	20603	1654-09	Gutters- Ext	20603	1654-09	Gutters- Ext	2017-05-01	0.00
1834	Ansley Place	20603	1654-09	Gutters- Ext	20603	1654-09	Gutters- Ext	2017-06-01	0.00
1834	Ansley Place	20603	1654-09	Gutters- Ext	20603	1654-09	Gutters- Ext	2017-07-01	
1834	Ansley Place	20604	1655-90	Other Int Bldg Impr - Int	20604	1655-90	Other Int Bldg Impr - Int	2017-05-01	0.00
1834	Ansley Place	20604	1655-90	Other Int Bldg Impr - Int	20604	1655-90	Other Int Bldg Impr - Int	2017-06-01	0.00
1834	Ansley Place	20604	1655-90	Other Int Bldg Impr - Int	20604	1655-90	Other Int Bldg Impr - Int	2017-07-01	
1834	Ansley Place	20605		Total Nonrec Capital Exp-Ext Bldng	20605		Total Nonrec Capital Exp-Ext Bldng	2017-05-01	0.00
1834	Ansley Place	20605		Total Nonrec Capital Exp-Ext Bldng	20605		Total Nonrec Capital Exp-Ext Bldng	2017-06-01	0.00
1834	Ansley Place	20605		Total Nonrec Capital Exp-Ext Bldng	20605		Total Nonrec Capital Exp-Ext Bldng	2017-07-01	
1834	Ansley Place	20606	1656-02	Chiller - Mech	20606	1656-02	Chiller - Mech	2017-05-01	0.00
1834	Ansley Place	20606	1656-02	Chiller - Mech	20606	1656-02	Chiller - Mech	2017-06-01	0.00
1834	Ansley Place	20606	1656-02	Chiller - Mech	20606	1656-02	Chiller - Mech	2017-07-01	
1834	Ansley Place	20607	1656-03	Boilers/Furnaces - Mech	20607	1656-03	Boilers/Furnaces - Mech	2017-05-01	0.00
1834	Ansley Place	20607	1656-03	Boilers/Furnaces - Mech	20607	1656-03	Boilers/Furnaces - Mech	2017-06-01	0.00
1834	Ansley Place	20607	1656-03	Boilers/Furnaces - Mech	20607	1656-03	Boilers/Furnaces - Mech	2017-07-01	
1834	Ansley Place	20608	1656-06	Electrical - Mech	20608	1656-06	Electrical - Mech	2017-05-01	0.00
1834	Ansley Place	20608	1656-06	Electrical - Mech	20608	1656-06	Electrical - Mech	2017-06-01	0.00
1834	Ansley Place	20608	1656-06	Electrical - Mech	20608	1656-06	Electrical - Mech	2017-07-01	
1834	Ansley Place	20609	1657-09	Other - Office	20609	1657-09	Other - Office	2017-05-01	0.00
1834	Ansley Place	20609	1657-09	Other - Office	20609	1657-09	Other - Office	2017-06-01	0.00
1834	Ansley Place	20609	1657-09	Other - Office	20609	1657-09	Other - Office	2017-07-01	
1834	Ansley Place	20610	1657-14	Equipment - Clubroom	20610	1657-14	Equipment - Clubroom	2017-05-01	0.00
1834	Ansley Place	20610	1657-14	Equipment - Clubroom	20610	1657-14	Equipment - Clubroom	2017-06-01	0.00
1834	Ansley Place	20610	1657-14	Equipment - Clubroom	20610	1657-14	Equipment - Clubroom	2017-07-01	
1834	Ansley Place	20611	1657-13	Furnishings - Clubroom	20611	1657-13	Furnishings - Clubroom	2017-05-01	0.00
1834	Ansley Place	20611	1657-13	Furnishings - Clubroom	20611	1657-13	Furnishings - Clubroom	2017-06-01	0.00
1834	Ansley Place	20611	1657-13	Furnishings - Clubroom	20611	1657-13	Furnishings - Clubroom	2017-07-01	
1834	Ansley Place	20612	1657-32	Interior Upgrade - Bus Ctr	20612	1657-32	Interior Upgrade - Bus Ctr	2017-05-01	0.00
1834	Ansley Place	20612	1657-32	Interior Upgrade - Bus Ctr	20612	1657-32	Interior Upgrade - Bus Ctr	2017-06-01	0.00
1834	Ansley Place	20612	1657-32	Interior Upgrade - Bus Ctr	20612	1657-32	Interior Upgrade - Bus Ctr	2017-07-01	
1834	Ansley Place	20613	1657-34	Equipment - Bus Ctr	20613	1657-34	Equipment - Bus Ctr	2017-05-01	0.00
1834	Ansley Place	20613	1657-34	Equipment - Bus Ctr	20613	1657-34	Equipment - Bus Ctr	2017-06-01	0.00
1834	Ansley Place	20613	1657-34	Equipment - Bus Ctr	20613	1657-34	Equipment - Bus Ctr	2017-07-01	
1834	Ansley Place	20614	1657-49	Other - Model	20614	1657-49	Other - Model	2017-05-01	0.00
1834	Ansley Place	20614	1657-49	Other - Model	20614	1657-49	Other - Model	2017-06-01	0.00
1834	Ansley Place	20614	1657-49	Other - Model	20614	1657-49	Other - Model	2017-07-01	
1834	Ansley Place	20615	1657-90	Other - Admin Bldgs	20615	1657-90	Other - Admin Bldgs	2017-05-01	0.00
1834	Ansley Place	20615	1657-90	Other - Admin Bldgs	20615	1657-90	Other - Admin Bldgs	2017-06-01	0.00
1834	Ansley Place	20615	1657-90	Other - Admin Bldgs	20615	1657-90	Other - Admin Bldgs	2017-07-01	
1834	Ansley Place	20616	1659-01	Signage - Misc	20616	1659-01	Signage - Misc	2017-05-01	0.00
1834	Ansley Place	20616	1659-01	Signage - Misc	20616	1659-01	Signage - Misc	2017-06-01	0.00
1834	Ansley Place	20616	1659-01	Signage - Misc	20616	1659-01	Signage - Misc	2017-07-01	
1834	Ansley Place	20617	1659-08	Architectual Fees - Misc	20617	1659-08	Architectual Fees - Misc	2017-05-01	0.00
1834	Ansley Place	20617	1659-08	Architectual Fees - Misc	20617	1659-08	Architectual Fees - Misc	2017-06-01	0.00
1834	Ansley Place	20617	1659-08	Architectual Fees - Misc	20617	1659-08	Architectual Fees - Misc	2017-07-01	
1834	Ansley Place	20618	1659-12	Supervision Fees - Misc	20618	1659-12	Supervision Fees - Misc	2017-05-01	0.00
1834	Ansley Place	20618	1659-12	Supervision Fees - Misc	20618	1659-12	Supervision Fees - Misc	2017-06-01	0.00
1834	Ansley Place	20618	1659-12	Supervision Fees - Misc	20618	1659-12	Supervision Fees - Misc	2017-07-01	
1834	Ansley Place	20619	1659-02	ADA Compliance - Misc	20619	1659-02	ADA Compliance - Misc	2017-05-01	0.00
1834	Ansley Place	20619	1659-02	ADA Compliance - Misc	20619	1659-02	ADA Compliance - Misc	2017-06-01	0.00
1834	Ansley Place	20619	1659-02	ADA Compliance - Misc	20619	1659-02	ADA Compliance - Misc	2017-07-01	
1834	Ansley Place	20620	1659-10	Contingency - Misc	20620	1659-10	Contingency - Misc	2017-05-01	0.00
1834	Ansley Place	20620	1659-10	Contingency - Misc	20620	1659-10	Contingency - Misc	2017-06-01	0.00
1834	Ansley Place	20620	1659-10	Contingency - Misc	20620	1659-10	Contingency - Misc	2017-07-01	
1834	Ansley Place	20629	1655-17	Elevators - Int	20629	1655-17	Elevators - Int	2017-05-01	0.00
1834	Ansley Place	20629	1655-17	Elevators - Int	20629	1655-17	Elevators - Int	2017-06-01	0.00
1834	Ansley Place	20629	1655-17	Elevators - Int	20629	1655-17	Elevators - Int	2017-07-01	
1834	Ansley Place	20631	1656-01	Elect Switches/Outlets - Mech	20631	1656-01	Elect Switches/Outlets - Mech	2017-05-01	0.00
1834	Ansley Place	20631	1656-01	Elect Switches/Outlets - Mech	20631	1656-01	Elect Switches/Outlets - Mech	2017-06-01	0.00
1834	Ansley Place	20631	1656-01	Elect Switches/Outlets - Mech	20631	1656-01	Elect Switches/Outlets - Mech	2017-07-01	
1834	Ansley Place	20632	1656-04	Water Treatment - Mech	20632	1656-04	Water Treatment - Mech	2017-05-01	0.00
1834	Ansley Place	20632	1656-04	Water Treatment - Mech	20632	1656-04	Water Treatment - Mech	2017-06-01	0.00
1834	Ansley Place	20632	1656-04	Water Treatment - Mech	20632	1656-04	Water Treatment - Mech	2017-07-01	
1834	Ansley Place	20635	1657-41	Exterior Upgrades - Model	20635	1657-41	Exterior Upgrades - Model	2017-05-01	0.00
1834	Ansley Place	20635	1657-41	Exterior Upgrades - Model	20635	1657-41	Exterior Upgrades - Model	2017-06-01	0.00
1834	Ansley Place	20635	1657-41	Exterior Upgrades - Model	20635	1657-41	Exterior Upgrades - Model	2017-07-01	
1834	Ansley Place	20636	1657-44	Equipment - Model	20636	1657-44	Equipment - Model	2017-05-01	0.00
1834	Ansley Place	20636	1657-44	Equipment - Model	20636	1657-44	Equipment - Model	2017-06-01	0.00
1834	Ansley Place	20636	1657-44	Equipment - Model	20636	1657-44	Equipment - Model	2017-07-01	
